SalePrice,OverallQual,TotalSF,YearBuilt,GarageCars,Nbr_CollgCr,Nbr_Crawfor,Nbr_Mitchel,Nbr_NoRidge,Nbr_Veenker,Age,TotalSF_log
170000.0,3,3356,1960,1,True,False,False,False,False,65,3356
425000.0,9,1560,1985,1,True,False,False,False,False,40,1560
139500.0,4,1408,1955,0,False,False,False,True,False,70,1408
160000.0,1,1431,1987,3,False,False,False,True,False,38,1431
131900.0,9,562,1972,3,False,False,False,True,False,53,562
131250.0,9,1977,1983,3,True,False,False,False,False,42,1977
149000.0,2,2354,1968,1,False,False,False,False,True,57,2354
130000.0,1,942,1950,3,False,False,False,False,True,75,942
173000.0,6,1088,1981,1,False,False,False,True,False,44,1088
187500.0,9,2932,1994,2,False,False,False,True,False,31,2932
165000.0,3,1525,1980,0,True,False,False,False,False,45,1525
195500.0,4,2248,1995,0,True,False,False,False,False,30,2248
173000.0,6,1217,1952,3,False,False,False,False,True,73,1217
177900.0,4,2126,1971,0,False,False,False,False,True,54,2126
247900.0,9,1636,1968,3,False,False,True,False,False,57,1636
180000.0,7,3679,1966,1,True,False,False,False,False,59,3679
183000.0,5,1673,1985,0,False,True,False,False,False,40,1673
185000.0,7,2114,1962,0,False,False,True,False,False,63,2114
188500.0,4,1793,1958,3,True,False,False,False,False,67,1793
355000.0,7,1500,1976,2,False,True,False,False,False,49,1500
387000.0,3,3639,1985,2,False,True,False,False,False,40,3639
115000.0,7,2397,1959,1,False,False,False,True,False,66,2397
334000.0,6,2949,1981,1,False,False,False,True,False,44,2949
133000.0,6,2809,1994,1,False,True,False,False,False,31,2809
226500.0,5,526,1999,2,False,True,False,False,False,26,526
181900.0,7,3251,1993,0,False,False,True,False,False,32,3251
235000.0,6,1935,1997,0,False,True,False,False,False,28,1935
220000.0,2,2273,1950,3,False,False,False,True,False,75,2273
161000.0,4,1025,1995,3,False,False,False,True,False,30,1025
185000.0,4,3361,2004,0,False,False,False,True,False,21,3361
146900.0,9,1068,1970,2,False,False,False,False,True,55,1068
292500.0,6,558,1978,2,False,False,True,False,False,47,558
159900.0,6,3589,1988,2,False,False,True,False,False,37,3589
306000.0,7,1738,1986,3,False,False,True,False,False,39,1738
133000.0,1,3411,1980,2,False,False,False,False,True,45,3411
111900.0,8,3533,1983,0,False,False,True,False,False,42,3533
123000.0,6,2768,1985,3,False,False,False,False,True,40,2768
103400.0,2,3777,1991,3,False,False,False,False,True,34,3777
100500.0,6,891,2004,0,False,True,False,False,False,21,891
111750.0,7,2830,1976,2,False,False,False,False,True,49,2830
143000.0,7,2821,1996,3,True,False,False,False,False,29,2821
148500.0,9,3256,1968,2,True,False,False,False,False,57,3256
317500.0,8,2079,1974,0,False,False,True,False,False,51,2079
417500.0,6,2979,1974,1,True,False,False,False,False,51,2979
383000.0,4,2673,1964,1,False,True,False,False,False,61,2673
390000.0,3,1872,1978,2,True,False,False,False,False,47,1872
460000.0,4,2554,2000,2,False,False,False,False,True,25,2554
379000.0,3,1403,1991,1,True,False,False,False,False,34,1403
250000.0,6,3241,1969,2,False,False,False,True,False,56,3241
316000.0,5,2028,1952,1,False,True,False,False,False,73,2028
615000.0,2,2574,1992,3,False,False,True,False,False,33,2574
284000.0,6,1215,1999,0,False,False,False,True,False,26,1215
421250.0,9,1617,2008,3,False,True,False,False,False,17,1617
370000.0,4,933,1979,0,False,True,False,False,False,46,933
336860.0,6,977,1951,2,False,True,False,False,False,74,977
192000.0,9,3435,1971,1,True,False,False,False,False,54,3435
370967.0,5,2988,2004,2,True,False,False,False,False,21,2988
234250.0,2,939,1967,2,False,False,False,True,False,58,939
219500.0,8,1232,2005,3,False,False,False,True,False,20,1232
155000.0,9,651,1975,0,False,False,False,False,True,50,651
195000.0,2,3245,1964,1,False,False,False,False,True,61,3245
219990.0,3,2173,2007,1,False,False,False,False,True,18,2173
187687.0,2,3188,1972,2,False,True,False,False,False,53,3188
179000.0,2,903,1965,3,False,False,True,False,False,60,903
188000.0,8,3003,2000,0,False,False,False,False,True,25,3003
213000.0,6,3622,1968,1,False,False,False,True,False,57,3622
217300.0,1,3098,1961,1,False,False,True,False,False,64,3098
226750.0,5,3511,2004,2,False,False,False,False,True,21,3511
176000.0,2,2288,1974,0,True,False,False,False,False,51,2288
225000.0,2,3986,1955,1,False,False,False,False,True,70,3986
185900.0,7,2476,1993,0,False,False,False,False,True,32,2476
284500.0,7,2418,1956,2,False,True,False,False,False,69,2418
291000.0,1,1145,1991,2,False,True,False,False,False,34,1145
350000.0,3,559,1993,3,False,False,False,False,True,32,559
279500.0,4,1998,1997,3,False,True,False,False,False,28,1998
290000.0,8,945,1962,1,True,False,False,False,False,63,945
287500.0,3,2323,1962,0,False,False,True,False,False,63,2323
240000.0,5,1466,1995,1,False,False,True,False,False,30,1466
257000.0,1,2893,1987,1,False,True,False,False,False,38,2893
297900.0,7,3775,1968,3,False,False,False,False,True,57,3775
247000.0,3,2181,1959,0,True,False,False,False,False,66,2181
212700.0,5,3603,1958,2,True,False,False,False,False,67,3603
256000.0,8,1171,2003,0,False,False,False,True,False,22,1171
230348.0,4,584,1990,0,False,True,False,False,False,35,584
188000.0,1,590,1958,3,False,False,False,True,False,67,590
192500.0,6,1563,1950,1,False,True,False,False,False,75,1563
146000.0,5,1257,1982,2,False,False,False,True,False,43,1257
170000.0,1,2726,1962,3,False,False,False,False,True,63,2726
182000.0,3,2110,2002,3,False,True,False,False,False,23,2110
163000.0,4,2842,1970,2,False,False,True,False,False,55,2842
189000.0,2,3128,2007,1,False,True,False,False,False,18,3128
190500.0,8,2927,2009,1,False,False,True,False,False,16,2927
175000.0,2,1051,2003,2,False,False,False,True,False,22,1051
128000.0,4,627,2000,1,False,False,False,True,False,25,627
135000.0,5,3779,1965,3,False,False,False,False,True,60,3779
115000.0,2,513,1973,3,False,False,True,False,False,52,513
119916.0,8,1687,2004,0,False,False,False,False,True,21,1687
192000.0,5,986,1994,3,True,False,False,False,False,31,986
140000.0,1,2415,1967,0,False,False,True,False,False,58,2415
290000.0,3,3967,1973,1,False,True,False,False,False,52,3967
372500.0,8,859,1959,0,False,False,True,False,False,66,859
178000.0,5,831,1995,1,False,False,False,True,False,30,831
165000.0,1,2532,1984,2,False,False,False,False,True,41,2532
146000.0,3,2346,1982,1,True,False,False,False,False,43,2346
172900.0,7,1944,1991,2,False,False,False,False,True,34,1944
300000.0,3,1606,1956,1,True,False,False,False,False,69,1606
285000.0,5,2751,2005,1,False,False,False,True,False,20,2751
290000.0,6,3239,1977,0,False,False,False,False,True,48,3239
305000.0,5,2710,1985,0,False,True,False,False,False,40,2710
170000.0,5,2478,1969,0,False,True,False,False,False,56,2478
223000.0,9,580,1988,3,False,False,False,False,True,37,580
170000.0,2,1040,1951,0,False,False,False,False,True,74,1040
200000.0,6,2941,1983,1,True,False,False,False,False,42,2941
345000.0,8,2393,1987,3,False,False,False,False,True,38,2393
217500.0,1,508,1983,3,True,False,False,False,False,42,508
150000.0,2,645,1983,0,False,False,False,False,True,42,645
290000.0,4,2276,1953,3,False,False,False,False,True,72,2276
205000.0,3,736,1972,1,False,False,True,False,False,53,736
183000.0,9,1744,1987,1,True,False,False,False,False,38,1744
150000.0,3,2189,2008,2,False,False,False,True,False,17,2189
215000.0,5,3922,2000,1,False,True,False,False,False,25,3922
140500.0,9,3695,1983,0,True,False,False,False,False,42,3695
141000.0,3,601,1953,2,False,False,False,False,True,72,601
135000.0,9,2223,1963,3,False,True,False,False,False,62,2223
145000.0,8,1903,1984,2,False,False,False,False,True,41,1903
170000.0,9,1517,1965,2,False,False,False,True,False,60,1517
98000.0,3,1583,1993,1,True,False,False,False,False,32,1583
140000.0,4,1710,1983,0,True,False,False,False,False,42,1710
153000.0,4,3846,1980,2,False,False,False,False,True,45,3846
87000.0,7,3072,1991,1,False,False,False,False,True,34,3072
141500.0,1,3445,1978,1,True,False,False,False,False,47,3445
141500.0,4,1807,1959,2,False,False,False,False,True,66,1807
112900.0,7,1022,1961,0,True,False,False,False,False,64,1022
227000.0,4,2487,1975,3,False,False,True,False,False,50,2487
136500.0,7,2481,1998,3,False,False,False,True,False,27,2481
185000.0,4,1284,2007,1,True,False,False,False,False,18,1284
166800.0,3,3855,1959,3,False,False,False,True,False,66,3855
133000.0,3,3184,1982,2,False,False,False,True,False,43,3184
116000.0,3,3060,1971,1,False,False,True,False,False,54,3060
137500.0,7,2555,1986,0,True,False,False,False,False,39,2555
130000.0,5,3213,1961,0,False,False,False,False,True,64,3213
180000.0,7,2615,1985,0,False,False,False,False,True,40,2615
100000.0,1,2351,2006,0,True,False,False,False,False,19,2351
146000.0,5,2920,2007,1,True,False,False,False,False,18,2920
89900.0,3,1011,1994,0,False,False,False,True,False,31,1011
114000.0,2,2968,1952,2,False,False,False,True,False,73,2968
86900.0,7,2976,1982,0,False,True,False,False,False,43,2976
139000.0,2,3173,1978,0,False,False,False,True,False,47,3173
139000.0,8,2282,1986,3,True,False,False,False,False,39,2282
186000.0,6,3059,2006,2,False,True,False,False,False,19,3059
148000.0,7,3772,1960,0,False,False,False,True,False,65,3772
94000.0,2,3171,1985,0,False,False,False,False,True,40,3171
159000.0,7,3738,1979,2,False,False,False,True,False,46,3738
125900.0,7,2462,1993,0,False,False,False,True,False,32,2462
138000.0,7,3541,1991,1,False,False,False,True,False,34,3541
112500.0,7,2616,1973,1,False,False,False,True,False,52,2616
127500.0,3,591,1987,0,False,False,True,False,False,38,591
130000.0,6,1281,1979,1,True,False,False,False,False,46,1281
150000.0,3,3485,1983,2,False,True,False,False,False,42,3485
109500.0,3,828,1985,1,True,False,False,False,False,40,828
136870.0,4,3194,1992,0,False,False,False,True,False,33,3194
143000.0,3,1874,1966,0,False,False,False,False,True,59,1874
122600.0,4,1664,1970,0,False,True,False,False,False,55,1664
111000.0,9,1110,1983,0,True,False,False,False,False,42,1110
64000.0,6,2423,1953,2,False,False,False,False,True,72,2423
139500.0,5,2780,1981,0,False,False,False,True,False,44,2780
118000.0,6,2809,1995,2,False,False,False,False,True,30,2809
119164.0,2,1963,1986,2,True,False,False,False,False,39,1963
122250.0,6,3473,1958,0,False,True,False,False,False,67,3473
120000.0,9,2217,1974,1,True,False,False,False,False,51,2217
155000.0,3,778,1975,3,False,False,False,False,True,50,778
78000.0,6,857,1975,1,False,False,False,False,True,50,857
95000.0,7,3083,1987,1,True,False,False,False,False,38,3083
140000.0,5,751,1960,0,True,False,False,False,False,65,751
46500.0,1,1432,1982,1,True,False,False,False,False,43,1432
65000.0,9,687,1953,2,False,False,False,False,True,72,687
139500.0,6,3606,1971,1,False,False,True,False,False,54,3606
132000.0,6,3514,1990,3,True,False,False,False,False,35,3514
114000.0,6,2938,1963,2,False,False,False,True,False,62,2938
130000.0,2,844,1982,1,False,False,False,False,True,43,844
129400.0,1,2112,1992,3,False,False,True,False,False,33,2112
55000.0,1,1541,1955,2,False,True,False,False,False,70,1541
184000.0,1,2131,1971,1,False,False,True,False,False,54,2131
110000.0,1,2084,1990,1,False,True,False,False,False,35,2084
115500.0,1,3572,1963,3,False,False,True,False,False,62,3572
138000.0,8,3173,1977,3,False,False,False,False,True,48,3173
108000.0,7,3424,1984,2,False,False,False,True,False,41,3424
153000.0,4,3576,1950,3,False,False,False,False,True,75,3576
124000.0,6,1456,2005,1,False,False,True,False,False,20,1456
106900.0,5,2163,2007,1,False,False,True,False,False,18,2163
164900.0,4,3070,1994,3,False,True,False,False,False,31,3070
119000.0,5,1297,1989,3,True,False,False,False,False,36,1297
157000.0,6,1365,1998,3,False,False,False,False,True,27,1365
105000.0,2,2397,1997,1,False,True,False,False,False,28,2397
113000.0,4,1764,2001,3,False,False,True,False,False,24,1764
115000.0,7,2049,2009,3,False,False,True,False,False,16,2049
79000.0,8,775,1967,0,True,False,False,False,False,58,775
123000.0,5,541,1982,0,False,False,False,False,True,43,541
81300.0,1,1728,2006,1,False,False,True,False,False,19,1728
150000.0,1,2599,1982,3,False,False,False,True,False,43,2599
123500.0,8,1631,1961,1,True,False,False,False,False,64,1631
162500.0,4,2692,1992,0,True,False,False,False,False,33,2692
160000.0,4,3302,1956,3,False,True,False,False,False,69,3302
127500.0,1,2050,1968,2,False,True,False,False,False,57,2050
93850.0,1,1176,1983,1,False,True,False,False,False,42,1176
136000.0,5,3686,2001,1,False,False,True,False,False,24,3686
141000.0,5,1656,2002,3,True,False,False,False,False,23,1656
120000.0,6,803,1955,2,False,False,False,False,True,70,803
127500.0,9,2420,1967,2,False,False,False,True,False,58,2420
127000.0,9,3481,2004,2,False,False,True,False,False,21,3481
85000.0,1,754,1960,3,False,False,True,False,False,65,754
82375.0,2,959,1962,3,False,False,False,False,True,63,959
124000.0,6,3360,1991,3,False,False,True,False,False,34,3360
148000.0,7,2105,1967,3,False,False,False,False,True,58,2105
157500.0,2,860,1981,1,False,False,False,False,True,44,860
145000.0,5,994,1953,2,True,False,False,False,False,72,994
153000.0,1,2308,1990,2,False,False,True,False,False,35,2308
120000.0,5,1796,1984,0,False,False,True,False,False,41,1796
152000.0,8,2302,1992,2,False,False,False,True,False,33,2302
95541.0,8,3467,1980,1,False,False,False,False,True,45,3467
144900.0,8,3491,1956,1,False,False,False,True,False,69,3491
185000.0,7,2103,1950,0,False,False,False,True,False,75,2103
145000.0,3,3738,1954,3,False,False,False,True,False,71,3738
152400.0,7,3556,1954,1,False,True,False,False,False,71,3556
144000.0,1,2822,1994,1,True,False,False,False,False,31,2822
245000.0,3,2642,1950,0,False,False,False,False,True,75,2642
125600.0,8,2323,2001,2,False,False,True,False,False,24,2323
260000.0,8,2974,1985,2,False,True,False,False,False,40,2974
159900.0,3,2595,1972,1,False,True,False,False,False,53,2595
99600.0,7,3849,1980,3,False,True,False,False,False,45,3849
134500.0,2,1493,1989,0,False,False,True,False,False,36,1493
260000.0,4,3627,1979,2,False,True,False,False,False,46,3627
226500.0,8,1854,1972,1,False,True,False,False,False,53,1854
225000.0,1,2656,1973,2,False,False,True,False,False,52,2656
229000.0,6,1555,1999,1,True,False,False,False,False,26,1555
177439.0,5,1095,1976,2,False,True,False,False,False,49,1095
248500.0,6,3638,2004,2,False,False,False,False,True,21,3638
475000.0,6,647,2006,1,True,False,False,False,False,19,647
395039.0,4,3731,1961,2,False,False,True,False,False,64,3731
225000.0,9,3335,1952,1,True,False,False,False,False,73,3335
195000.0,1,3355,1971,0,True,False,False,False,False,54,3355
155000.0,2,2459,1962,2,False,False,False,True,False,63,2459
226001.0,6,3121,1966,3,False,False,True,False,False,59,3121
215700.0,5,1109,1952,0,True,False,False,False,False,73,1109
207500.0,2,2792,1977,3,False,False,True,False,False,48,2792
235000.0,6,938,1962,1,False,True,False,False,False,63,938
158000.0,1,1646,2003,3,False,False,True,False,False,22,1646
143195.0,7,3035,2007,2,True,False,False,False,False,18,3035
163000.0,9,2738,2007,3,False,False,True,False,False,18,2738
230500.0,9,2752,1991,3,False,False,False,True,False,34,2752
274000.0,7,1412,1985,2,False,False,False,True,False,40,1412
300000.0,4,580,1950,2,False,False,False,True,False,75,580
240000.0,5,3058,1963,0,False,False,True,False,False,62,3058
207000.0,5,1658,1987,2,True,False,False,False,False,38,1658
145000.0,4,1976,1968,2,False,True,False,False,False,57,1976
185000.0,7,1313,1985,1,False,False,False,False,True,40,1313
186500.0,6,3528,1960,2,False,True,False,False,False,65,3528
218836.0,9,3054,1969,2,False,False,False,True,False,56,3054
193000.0,2,2194,1994,0,True,False,False,False,False,31,2194
123000.0,4,1088,1977,3,False,False,True,False,False,48,1088
165000.0,9,2415,1959,3,False,False,True,False,False,66,2415
135000.0,2,1193,1998,0,True,False,False,False,False,27,1193
147000.0,6,3989,1988,3,True,False,False,False,False,37,3989
160500.0,9,1102,2008,2,False,False,False,True,False,17,1102
284700.0,1,1926,1962,3,False,False,False,True,False,63,1926
82000.0,4,3706,1997,3,True,False,False,False,False,28,3706
82500.0,8,1132,1988,0,False,False,False,True,False,37,1132
91900.0,2,1654,1999,3,False,False,False,False,True,26,1654
120000.0,8,3726,1988,3,False,False,True,False,False,37,3726
96000.0,9,2786,1955,3,False,False,False,True,False,70,2786
99000.0,1,781,1972,2,False,False,False,True,False,53,781
100000.0,8,3073,1962,2,False,False,False,True,False,63,3073
108000.0,6,2483,1952,2,True,False,False,False,False,73,2483
168000.0,7,3279,2009,3,False,False,False,False,True,16,3279
161900.0,9,3122,1950,3,False,False,False,True,False,75,3122
145000.0,8,3629,1999,3,False,False,False,False,True,26,3629
147500.0,6,2841,1974,3,False,False,False,False,True,51,2841
231000.0,2,1441,1992,2,True,False,False,False,False,33,1441
138000.0,1,3977,1979,2,False,False,False,True,False,46,3977
198000.0,1,607,1978,3,False,False,False,False,True,47,607
110000.0,6,1004,1982,0,False,False,False,True,False,43,1004
104000.0,7,1337,1954,1,False,False,False,True,False,71,1337
257076.0,4,1517,1958,2,False,True,False,False,False,67,1517
263400.0,7,2341,1968,2,False,False,True,False,False,57,2341
236500.0,2,1549,1995,2,False,False,False,True,False,30,1549
116500.0,8,768,1978,2,True,False,False,False,False,47,768
126000.0,8,3386,1957,3,False,False,True,False,False,68,3386
120000.0,1,3491,1958,0,True,False,False,False,False,67,3491
119000.0,8,1265,1966,2,True,False,False,False,False,59,1265
126000.0,7,573,1972,1,True,False,False,False,False,53,573
99500.0,1,3454,1992,3,False,True,False,False,False,33,3454
165500.0,5,3132,1965,3,False,False,True,False,False,60,3132
13100.0,3,974,1970,1,True,False,False,False,False,55,974
89000.0,8,1668,1998,2,False,True,False,False,False,27,1668
80900.0,6,1875,1971,2,False,False,True,False,False,54,1875
65000.0,3,1266,1973,2,True,False,False,False,False,52,1266
294464.0,9,3801,1983,1,True,False,False,False,False,42,3801
250000.0,6,2842,1952,0,False,False,False,True,False,73,2842
300000.0,7,1700,1998,0,False,False,True,False,False,27,1700
213000.0,7,2224,1976,0,False,False,False,False,True,49,2224
100000.0,5,1018,1961,1,True,False,False,False,False,64,1018
228500.0,2,3556,1974,1,True,False,False,False,False,51,3556
241500.0,6,1466,1965,0,True,False,False,False,False,60,1466
294000.0,5,1131,1997,2,False,False,False,True,False,28,1131
264966.0,6,1013,1975,2,False,False,False,True,False,50,1013
172500.0,6,2915,1955,0,False,False,False,True,False,70,2915
218689.0,7,1715,1972,0,False,False,True,False,False,53,1715
150000.0,4,3765,2004,1,False,True,False,False,False,21,3765
180000.0,9,2161,2001,1,False,False,True,False,False,24,2161
232500.0,2,1801,1984,3,False,True,False,False,False,41,1801
195000.0,5,1314,1979,1,False,False,False,False,True,46,1314
298751.0,3,2292,1962,3,False,False,True,False,False,63,2292
370000.0,8,3736,1994,0,True,False,False,False,False,31,3736
209200.0,5,2184,2008,0,False,False,False,False,True,17,2184
146000.0,2,840,1970,2,True,False,False,False,False,55,840
160500.0,9,3803,1996,3,False,True,False,False,False,29,3803
173000.0,3,2070,1983,1,False,False,False,True,False,42,2070
124000.0,4,2789,1961,2,False,True,False,False,False,64,2789
129500.0,4,3426,1996,2,False,False,True,False,False,29,3426
105000.0,5,3633,1980,3,False,False,False,False,True,45,3633
94900.0,2,2450,1996,2,False,False,False,False,True,29,2450
152500.0,7,3215,2006,3,False,False,False,False,True,19,3215
98000.0,3,3288,1961,3,False,True,False,False,False,64,3288
128500.0,6,2109,1956,1,False,False,True,False,False,69,2109
134500.0,5,3900,1981,0,False,False,False,True,False,44,3900
137500.0,2,2088,1984,1,False,False,False,False,True,41,2088
103000.0,6,1419,1991,3,False,False,False,True,False,34,1419
167300.0,5,818,1971,3,False,False,False,False,True,54,818
161500.0,6,548,1960,1,False,False,False,False,True,65,548
160000.0,8,2523,1977,1,False,True,False,False,False,48,2523
180000.0,5,1967,1967,2,True,False,False,False,False,58,1967
178750.0,5,1823,1988,2,False,False,False,False,True,37,1823
204000.0,3,1153,2007,2,True,False,False,False,False,18,1153
160000.0,3,1004,1956,0,False,True,False,False,False,69,1004
168000.0,2,867,1961,0,False,False,False,False,True,64,867
154204.0,4,1517,1998,0,False,False,True,False,False,27,1517
182000.0,1,1277,1979,0,False,False,False,False,True,46,1277
212000.0,2,3727,1963,1,False,False,False,False,True,62,3727
349265.0,2,1497,1996,3,False,False,True,False,False,29,1497
591587.0,7,2070,1969,2,False,False,True,False,False,56,2070
155000.0,9,2362,2007,2,False,False,False,False,True,18,2362
319900.0,7,1949,1957,3,False,False,False,True,False,68,1949
441929.0,4,1561,2007,1,False,True,False,False,False,18,1561
455000.0,1,506,1966,3,False,False,False,True,False,59,506
174000.0,8,3886,1956,1,False,False,False,False,True,69,3886
176000.0,4,1097,1990,3,True,False,False,False,False,35,1097
213000.0,3,1527,1965,3,False,False,True,False,False,60,1527
192000.0,6,2623,1952,2,False,False,True,False,False,73,2623
151500.0,8,3839,1960,3,True,False,False,False,False,65,3839
192350.0,4,2961,1991,2,False,True,False,False,False,34,2961
170000.0,5,2626,1992,0,False,True,False,False,False,33,2626
174000.0,8,1223,1990,0,False,False,False,False,True,35,1223
178900.0,7,1806,1979,1,False,False,False,False,True,46,1806
155000.0,8,2911,1960,2,False,False,True,False,False,65,2911
133000.0,4,3315,1960,3,True,False,False,False,False,65,3315
128000.0,7,580,1981,2,True,False,False,False,False,44,580
155000.0,4,1687,1967,0,False,False,False,True,False,58,1687
177000.0,8,2088,2009,0,False,True,False,False,False,16,2088
113500.0,2,1413,1985,2,False,True,False,False,False,40,1413
113700.0,4,2942,1986,1,False,False,False,False,True,39,2942
142500.0,8,1712,1986,3,False,False,False,False,True,39,1712
129250.0,9,1469,1967,0,False,True,False,False,False,58,1469
356000.0,9,599,1999,2,False,False,False,True,False,26,599
322400.0,5,1421,1971,1,False,False,False,False,True,54,1421
345474.0,6,2163,1977,2,False,False,False,False,True,48,2163
492000.0,4,3726,1975,3,False,False,False,True,False,50,3726
338931.0,7,1063,1997,3,False,False,True,False,False,28,1063
450000.0,7,835,2004,3,False,True,False,False,False,21,835
479069.0,3,2831,1958,2,True,False,False,False,False,67,2831
418000.0,4,2680,1983,2,True,False,False,False,False,42,2680
500067.0,6,3930,2008,3,True,False,False,False,False,17,3930
260116.0,8,2651,1997,1,True,False,False,False,False,28,2651
319500.0,1,2789,1959,1,True,False,False,False,False,66,2789
372000.0,8,2985,1961,3,False,False,True,False,False,64,2985
342000.0,2,1504,1998,2,False,True,False,False,False,27,1504
350000.0,3,3935,1997,2,False,False,False,False,True,28,3935
281500.0,6,3167,1978,1,True,False,False,False,False,47,3167
245700.0,1,2058,1966,3,False,False,False,True,False,59,2058
232698.0,6,1872,1998,2,True,False,False,False,False,27,1872
250000.0,9,3615,1952,2,False,False,True,False,False,73,3615
204000.0,9,1530,1958,1,False,True,False,False,False,67,1530
200000.0,3,1409,1983,0,False,False,False,True,False,42,1409
207000.0,6,1729,2009,3,True,False,False,False,False,16,1729
209500.0,4,645,1998,1,False,False,True,False,False,27,645
280000.0,2,3996,1964,0,True,False,False,False,False,61,3996
221370.0,8,3185,1990,0,True,False,False,False,False,35,3185
200000.0,4,978,1951,1,False,False,False,True,False,74,978
181755.0,9,1976,1996,0,False,False,True,False,False,29,1976
176000.0,6,2310,1981,3,False,True,False,False,False,44,2310
168165.0,6,1252,1972,2,False,False,True,False,False,53,1252
171925.0,2,1654,1995,1,False,True,False,False,False,30,1654
198444.0,8,527,1950,3,False,True,False,False,False,75,527
203000.0,3,892,1962,0,False,True,False,False,False,63,892
166000.0,2,1731,1990,0,False,True,False,False,False,35,1731
177594.0,1,2087,2006,1,False,False,True,False,False,19,2087
173500.0,2,715,1950,1,False,False,False,True,False,75,715
226500.0,1,2467,1978,2,False,True,False,False,False,47,2467
185485.0,2,3379,1981,0,False,False,False,False,True,44,3379
188500.0,2,3730,1978,1,False,True,False,False,False,47,3730
175000.0,7,3073,2006,0,False,False,False,False,True,19,3073
206580.0,9,3408,2007,0,True,False,False,False,False,18,3408
165500.0,9,3490,1969,0,False,True,False,False,False,56,3490
211000.0,4,3746,2001,1,False,False,False,False,True,24,3746
219500.0,3,3745,1982,3,False,True,False,False,False,43,3745
187000.0,1,2133,1992,2,False,False,True,False,False,33,2133
185000.0,8,760,1993,3,False,False,False,True,False,32,760
384500.0,5,1384,2005,0,True,False,False,False,False,20,1384
410000.0,7,1150,1954,1,False,False,False,True,False,71,1150
322500.0,1,1896,2000,0,False,False,False,True,False,25,1896
252000.0,6,563,1967,2,False,False,True,False,False,58,563
263000.0,4,774,1979,0,False,False,False,False,True,46,774
330000.0,4,2748,1988,2,True,False,False,False,False,37,2748
213133.0,5,619,1976,1,False,False,False,True,False,49,619
260261.0,1,2862,1975,1,False,True,False,False,False,50,2862
215000.0,7,3298,1968,3,False,False,False,False,True,57,3298
419005.0,6,3969,2001,1,True,False,False,False,False,24,3969
235876.0,4,1169,1970,0,False,False,False,True,False,55,1169
260000.0,1,3138,1997,2,False,False,False,True,False,28,3138
249000.0,1,2908,2007,0,False,False,False,False,True,18,2908
250000.0,2,577,1991,2,False,True,False,False,False,34,577
221300.0,3,1200,1957,1,False,False,False,True,False,68,1200
208900.0,1,1088,1984,3,False,False,True,False,False,41,1088
210400.0,3,1753,1978,0,False,False,True,False,False,47,1753
255000.0,3,3681,1982,1,False,False,False,False,True,43,3681
212109.0,7,575,1999,3,True,False,False,False,False,26,575
310013.0,8,2525,1988,3,False,False,False,False,True,37,2525
261329.0,9,2405,1962,1,False,False,False,False,True,63,2405
253000.0,9,2444,1974,2,True,False,False,False,False,51,2444
265000.0,3,3203,1996,2,True,False,False,False,False,29,3203
146000.0,5,2986,1996,2,True,False,False,False,False,29,2986
147000.0,8,1172,1957,0,False,True,False,False,False,68,1172
149000.0,8,992,1959,1,False,False,False,True,False,66,992
181000.0,6,1778,1989,0,False,False,False,False,True,36,1778
191750.0,8,1510,1995,2,False,False,True,False,False,30,1510
128000.0,3,2919,1983,2,True,False,False,False,False,42,2919
120750.0,5,1638,1980,2,True,False,False,False,False,45,1638
145000.0,2,3941,1985,1,True,False,False,False,False,40,3941
300000.0,2,511,1984,1,False,False,False,True,False,41,511
129000.0,2,2819,1989,3,False,False,True,False,False,36,2819
147000.0,8,1805,1952,3,False,False,False,False,True,73,1805
214000.0,1,1289,1979,3,False,False,False,True,False,46,1289
166000.0,1,2698,2006,2,False,True,False,False,False,19,2698
193800.0,3,2501,1989,3,False,False,True,False,False,36,2501
194000.0,2,3536,1972,1,False,False,True,False,False,53,3536
207500.0,5,1262,1985,1,False,True,False,False,False,40,1262
176500.0,7,2383,2003,3,False,False,False,False,True,22,2383
177000.0,1,608,1950,0,False,False,True,False,False,75,608
204000.0,7,956,1976,0,True,False,False,False,False,49,956
301000.0,7,1359,1954,3,False,False,False,False,True,71,1359
312500.0,3,976,2003,2,False,False,False,True,False,22,976
279700.0,9,3291,1993,2,False,True,False,False,False,32,3291
255000.0,7,3167,1997,3,True,False,False,False,False,28,3167
373000.0,7,603,1959,1,True,False,False,False,False,66,603
143450.0,6,599,1956,0,True,False,False,False,False,69,599
240050.0,3,2962,1979,0,False,False,False,True,False,46,2962
162500.0,6,2280,1955,2,True,False,False,False,False,70,2280
164000.0,1,2282,1951,3,False,False,True,False,False,74,2282
185000.0,4,893,1972,3,True,False,False,False,False,53,893
188500.0,8,1386,1976,0,False,False,False,False,True,49,1386
255000.0,1,1320,1979,1,False,False,True,False,False,46,1320
158500.0,5,3871,1955,0,True,False,False,False,False,70,3871
127000.0,2,3397,1966,3,False,False,False,True,False,59,3397
127000.0,4,2470,1976,3,True,False,False,False,False,49,2470
103000.0,6,1924,1994,0,False,False,False,True,False,31,1924
124000.0,8,3636,1976,2,False,False,True,False,False,49,3636
140500.0,7,2318,1964,0,False,False,True,False,False,61,2318
137500.0,3,2683,1974,2,False,False,True,False,False,51,2683
117600.0,8,1962,1958,2,False,False,True,False,False,67,1962
